102 6 150 1 1 591 0 6 6 47 189 102 99 9 43 67 0 2 75 2 13 5 9 13 897
37 1 12 35 0 39 0 5 0 1 27 0 0 4 86 1899 3 1 5 0 87 0 1 1 16
450 13 178 17 15 160 0 9 255 27 0 1 122 100 10 283 114 39 55 61 18 6 0 18 896
1124 9 22 34 11 78 0 23 101 0 2 0 0 0 49 2 4 7 8 104 13 7 3 5 1315
260 41 276 73 0 82 24 23 65 7 77 164 8 114 76 227 80 66 43 1 18 24 43 24 1117
170 36 724 183 0 11 1 16 16 0 40 10 8 3 103 47 27 11 10 1 10 6 3 10 1284
59 17 62 2 244 53 6 6 49 1 205 20 13 21 54 10 0 35 29 0 0 13 17 27 2660
546 30 30 7 1 115 0 42 3 2 84 40 0 4 1 332 12 2 93 2 23 61 8 8 1122
156 7 4 5 1 6 6 64 21 29 1 22 0 2 5 1714 2 0 95 2 6 6 3 0 621
227 9 422 183 11 817 2 158 5 6 20 238 0 18 17 10 7 0 48 51 32 46 50 141 234
109 306 127 18 130 1853 0 8 133 7 67 45 58 26 2 199 0 2 166 0 6 1 2 128 53
1171 10 105 377 6 56 4 7 29 0 1 7 3 67 187 191 11 21 7 0 0 36 7 46 607
1649 1 8 0 0 110 0 21 12 1 0 26 30 11 7 32 2 2 51 12 1 91 2 29 1025
268 57 13 2 6 220 417 5 35 70 67 25 82 26 6 509 2 3 387 159 2 9 17 5 260
851 15 1 0 9 1 0 26 4 0 6 79 10 44 31 88 169 14 44 1 1 8 24 1668 313
171 72 90 72 18 155 6 105 4 9 3 9 5 7 49 53 6 1 6 24 1 185 27 33 1148
474 4 2 26 14 30 122 1 3 39 17 86 1 21 7 1104 1 0 5 0 2 10 35 0 526
41 3 10 5 178 710 295 16 54 100 329 44 8 212 7 185 0 3 89 125 2 0 0 35 659
357 22 26 64 232 107 74 24 60 25 3 26 3 203 39 265 10 6 6 180 301 16 5 952 133
239 502 59 2 13 652 3 11 18 7 55 24 20 69 1150 30 2 2 6 0 5 7 2 14 59
724 12 17 10 49 127 61 71 345 0 11 61 0 175 2 1200 7 3 150 13 33 2 2 28 32
1030 47 18 12 119 104 2 16 62 9 7 6 70 14 8 83 17 6 6 2 50 0 4 161 19
275 2 18 146 72 355 0 9 410 8 5 155 9 27 10 132 7 82 27 20 80 44 10 24 194
497 125 133 1068 27 131 329 55 177 4 279 10 12 59 596 119 19 25 31 13 9 45 41 534 14
368 5 157 371 117 31 8 30 89 5 66 16 1002 17 39 127 6 71 125 183 15 1 0 22 155
83 8 1 32 24 15 30 0 34 20 1083 56 0 8 15 374 1 114 302 82 13 6 52 6 135
28 147 428 20 36 237 6 13 189 2 174 15 2 70 187 220 34 47 4 0 2 5 5 118 479
40 85 205 233 155 96 6 29 13 0 189 48 4 9 532 271 11 19 63 2 0 18 48 140 467
28 323 325 31 5 683 6 35 14 0 7 2 0 34 784 494 10 7 6 7 10 7 2 8 129
343 60 49 0 5 31 0 0 21 11 4 29 4 127 3 217 6 13 14 4 46 1 2 6 2356
209 61 49 9 182 388 102 290 346 2 229 0 74 30 230 164 51 64 106 626 43 46 6 27 169
165 34 46 231 52 1472 11 24 6 36 105 82 0 121 1 930 31 29 52 1 6 15 3 150 43
2220 771 22 13 2 50 0 6 20 2 7 4 1 13 32 62 5 1 16 4 18 0 0 5 79
24 2 6 30 2 207 3 5 394 0 27 168 4 467 1631 244 5 3 2 5 45 6 0 32 49
372 10 5 0 66 890 3 0 76 7 12 0 2 8 5 12 0 1 15 10 94 5 52 22 1409
24 41 9 0 1 40 2 0 421 19 10 5 1149 66 9 82 2 5 15 754 2 1 16 0 70
598 14 22 9 40 643 203 10 380 102 44 2 11 23 8 189 1 12 753 77 8 4 7 23 25
612 33 333 9 65 185 1 8 16 4 3 9 6 1 4 52 2 8 16 23 5 205 2 100 1491
1411 239 3 2 5 32 2 4 11 1 11 6 9 7 2 616 73 60 6 0 31 0 23 37 90
165 11 15 290 40 443 53 10 201 3 318 0 0 14 36 3 2 0 120 35 721 17 1 9 327
68 32 13 65 256 444 214 0 79 24 49 270 0 142 47 190 8 5 26 18 5 9 14 51 737
863 14 41 4 15 123 3 114 24 0 7 15 28 4 989 126 315 8 8 8 0 0 5 34 24
368 420 110 107 24 29 3 1 7 6 32 33 0 4 18 60 5 29 8 3 354 13 404 60 1073
247 380 1278 0 8 89 1 5 55 14 45 156 10 3 62 29 46 9 71 0 3 21 10 17 94
2323 31 9 92 8 38 1 14 61 9 14 2 1 28 12 53 2 10 11 14 6 40 6 63 13
471 7 10 14 25 220 7 178 646 0 117 3 634 236 216 466 70 49 13 7 10 2 0 27 1
1849 19 12 27 2 174 2 96 18 0 1 16 0 4 100 16 9 0 5 93 15 33 1 0 73
236 13 21 37 88 1273 118 224 456 28 46 41 139 142 18 116 37 29 67 127 24 2 44 68 134
104 8 121 467 8 65 223 12 29 0 160 55 3 98 646 1000 5 11 10 14 1 0 0 1 4
834 114 9 214 886 211 104 325 20 13 178 96 0 30 70 105 66 22 48 62 11 3 115 180 26
302 5 15 15 7 630 3 24 90 239 8 95 89 3 20 320 0 11 103 25 95 10 5 5 525
80 5 3 6 11 105 14 13 0 85 20 18 89 58 10 175 4 25 37 21 3 2 4 109 1390
52 1 22 13 695 169 52 30 214 0 364 256 1 21 5 0 41 9 17 548 0 12 18 24 64
1320 498 3 6 122 195 28 41 2 43 43 4 22 23 0 116 0 5 94 37 2 4 4 0 61
75 5 14 5 15 70 4 3 2308 53 5 115 1 356 108 78 6 5 2 7 8 10 6 14 67
165 1 26 16 22 55 13 45 82 0 56 34 1 10 10 1338 53 6 103 18 5 8 2 23 683
1401 3 32 33 5 103 4 2 9 5 19 2 4 3 7 219 0 0 11 0 14 1 25 31 664
683 7 14 0 0 83 4 24 40 25 47 39 30 90 99 44 0 11 27 33 12 38 3 3 1394
113 5 5 15 3 1 14 23 1 0 5 81 1 33 4 1029 76 11 6 3 17 1 27 29 610
177 76 21 10 20 332 36 11 500 6 374 492 91 152 80 217 12 31 42 17 1 42 16 36 338
4 1 8 11 1 102 0 0 23 0 15 8 6 3 5 14 0 0 10 1 1 7 7 2 2183
257 356 8 4 35 160 2 27 24 134 255 6 80 46 232 826 4 7 11 21 188 5 10 35 689
2070 0 7 293 416 257 276 48 154 1 32 10 14 60 40 20 4 13 0 295 7 10 2 26 147
7 362 43 154 4 120 43 2 104 3 255 458 2 235 78 370 22 112 2 1 41 10 23 72 89
206 95 27 6 9 466 17 36 524 22 17 105 263 60 20 460 63 16 15 127 4 7 1 3 63
78 88 300 1 51 60 14 2 281 3 260 121 6 176 63 117 0 64 295 108 1073 41 72 60 84
53 27 33 90 1 13 4 1 153 0 159 10 1 20 82 292 0 0 5 4 494 0 3 75 1247
281 59 56 12 20 97 31 144 7 0 34 613 3 29 173 1099 34 21 46 7 3 1 3 95 37
1408 15 118 12 12 13 4 27 726 2 85 8 35 9 25 230 21 10 3 55 4 0 0 4 298
658 13 0 89 1 276 302 18 544 8 214 31 4 50 36 174 4 15 0 70 1 21 1 19 8
586 19 5 115 413 66 58 24 37 4 100 31 0 33 58 25 48 139 134 324 19 3 8 180 296
160 126 77 57 322 42 17 393 194 0 41 72 40 203 196 18 159 26 13 27 0 65 82 168 254
104 19 517 2 115 219 0 5 42 31 282 99 50 52 12 28 1 118 103 7 20 10 17 225 715
679 2 3 86 9 49 1267 71 52 0 1 458 6 45 1 26 44 16 24 211 17 31 0 59 57
